,video_file,anchor,sample1,sample2,selected
1079,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(376618, 376738)","(442763, 442883)","(109904, 110024)",0
1080,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(275014, 275134)","(31043, 31163)","(209907, 210027)",0
1081,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(449706, 449826)","(145772, 145892)","(481185, 481305)",2
1082,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(453526, 453646)","(269404, 269524)","(10937, 11057)",0
1083,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(434900, 435020)","(132967, 133087)","(59558, 59678)",0
1084,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(228301, 228421)","(303681, 303801)","(55787, 55907)",0
1085,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(213278, 213398)","(377626, 377746)","(203777, 203897)",0
1086,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(180312, 180432)","(279200, 279320)","(232712, 232832)",2
1087,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(231888, 232008)","(284810, 284930)","(413251, 413371)",1
1088,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(11228, 11348)","(191196, 191316)","(396325, 396445)",0
1089,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(436323, 436443)","(245597, 245717)","(18729, 18849)",0
1090,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(19531, 19651)","(202230, 202350)","(230439, 230559)",0
1091,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(91052, 91172)","(74473, 74593)","(182160, 182280)",1
1092,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(402705, 402825)","(128790, 128910)","(337747, 337867)",2
1093,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(491053, 491173)","(428293, 428413)","(262729, 262849)",0
1094,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(328593, 328713)","(232056, 232176)","(423210, 423330)",0
1095,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(493129, 493249)","(394422, 394542)","(196004, 196124)",2
1096,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(472185, 472305)","(14309, 14429)","(478395, 478515)",1
1097,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(488631, 488751)","(365933, 366053)","(144065, 144185)",2
1098,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(361905, 362025)","(436130, 436250)","(158390, 158510)",1
1099,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(215263, 215383)","(248846, 248966)","(215873, 215993)",0
1100,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(95697, 95817)","(249146, 249266)","(284310, 284430)",0
1101,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(157679, 157799)","(60134, 60254)","(38956, 39076)",0
1102,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(439577, 439697)","(245165, 245285)","(354643, 354763)",0
1103,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(306766, 306886)","(29575, 29695)","(10909, 11029)",0
1104,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(35535, 35655)","(89739, 89859)","(373497, 373617)",1
1105,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(348118, 348238)","(122341, 122461)","(448132, 448252)",2
1106,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(273594, 273714)","(209020, 209140)","(32714, 32834)",0
1107,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(278828, 278948)","(283272, 283392)","(410042, 410162)",2
1108,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(172027, 172147)","(215353, 215473)","(358214, 358334)",0
1109,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(456217, 456337)","(343039, 343159)","(142246, 142366)",2
1110,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(217517, 217637)","(444980, 445100)","(248571, 248691)",0
1111,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(378445, 378565)","(404951, 405071)","(54854, 54974)",0
1112,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(337541, 337661)","(322000, 322120)","(7105, 7225)",1
1113,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(195076, 195196)","(157015, 157135)","(335775, 335895)",1
1114,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(321213, 321333)","(12112, 12232)","(64767, 64887)",0
1115,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(55065, 55185)","(338200, 338320)","(199683, 199803)",0
1116,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(321011, 321131)","(356693, 356813)","(276792, 276912)",0
1117,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(292307, 292427)","(135555, 135675)","(17181, 17301)",2
1118,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(31053, 31173)","(43661, 43781)","(354385, 354505)",0
1119,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(407910, 408030)","(391516, 391636)","(408150, 408270)",2
1120,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(24539, 24659)","(394249, 394369)","(409592, 409712)",0
1121,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(268243, 268363)","(347723, 347843)","(165677, 165797)",0
0,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(280810, 280930)","(193787, 193907)","(14936, 15056)",0
1,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(137631, 137751)","(116181, 116301)","(48478, 48598)",0
2,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(193942, 194062)","(324500, 324620)","(420958, 421078)",0
3,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(340019, 340139)","(175535, 175655)","(278203, 278323)",0
4,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(348189, 348309)","(61536, 61656)","(21725, 21845)",2
5,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(349416, 349536)","(269221, 269341)","(190051, 190171)",0
6,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(135341, 135461)","(151004, 151124)","(82825, 82945)",2
7,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(231116, 231236)","(428292, 428412)","(347905, 348025)",2
8,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(245622, 245742)","(126508, 126628)","(292773, 292893)",0
9,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(343326, 343446)","(345733, 345853)","(173250, 173370)",2
10,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(149525, 149645)","(232299, 232419)","(45966, 46086)",0
11,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(364622, 364742)","(250515, 250635)","(198614, 198734)",2
12,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(61674, 61794)","(495033, 495153)","(213835, 213955)",0
13,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(396577, 396697)","(382903, 383023)","(141461, 141581)",0
14,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(16035, 16155)","(46314, 46434)","(222994, 223114)",1
15,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(33950, 34070)","(56349, 56469)","(202808, 202928)",0
16,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(447235, 447355)","(307385, 307505)","(315960, 316080)",2
17,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(450741, 450861)","(66485, 66605)","(33369, 33489)",0
18,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(197191, 197311)","(448242, 448362)","(293063, 293183)",0
19,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(136104, 136224)","(280914, 281034)","(421096, 421216)",1
20,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(457973, 458093)","(242843, 242963)","(204146, 204266)",0
21,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(114850, 114970)","(423483, 423603)","(289144, 289264)",0
22,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(228968, 229088)","(215672, 215792)","(167752, 167872)",0
23,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(277019, 277139)","(267287, 267407)","(33311, 33431)",0
24,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(354240, 354360)","(299406, 299526)","(298980, 299100)",2
25,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(235549, 235669)","(149408, 149528)","(271992, 272112)",0
26,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(339822, 339942)","(188246, 188366)","(265455, 265575)",0
27,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(220456, 220576)","(316999, 317119)","(37227, 37347)",0
28,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(303419, 303539)","(170281, 170401)","(141293, 141413)",2
29,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(253385, 253505)","(36271, 36391)","(390225, 390345)",2
30,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(242346, 242466)","(238565, 238685)","(139189, 139309)",2
31,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(272837, 272957)","(336408, 336528)","(346199, 346319)",1
32,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(406323, 406443)","(101968, 102088)","(220584, 220704)",0
33,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(257308, 257428)","(59883, 60003)","(150961, 151081)",0
34,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(342010, 342130)","(33611, 33731)","(37185, 37305)",0
35,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(28821, 28941)","(246434, 246554)","(341164, 341284)",1
36,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(276709, 276829)","(445221, 445341)","(460040, 460160)",0
37,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(413814, 413934)","(481456, 481576)","(6646, 6766)",0
38,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(393147, 393267)","(339670, 339790)","(177836, 177956)",0
39,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(169551, 169671)","(478036, 478156)","(108525, 108645)",0
40,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(203368, 203488)","(233822, 233942)","(76878, 76998)",2
41,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(90407, 90527)","(399929, 400049)","(128486, 128606)",2
42,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(453525, 453645)","(475998, 476118)","(244591, 244711)",0
43,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(439995, 440115)","(268585, 268705)","(261471, 261591)",1
44,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(482037, 482157)","(466012, 466132)","(413138, 413258)",0
45,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(320913, 321033)","(286042, 286162)","(374891, 375011)",0
46,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(130580, 130700)","(159468, 159588)","(39073, 39193)",0
47,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(446588, 446708)","(85796, 85916)","(456487, 456607)",1
48,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(410183, 410303)","(414556, 414676)","(141009, 141129)",0
49,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(399849, 399969)","(31680, 31800)","(383513, 383633)",0
50,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(23836, 23956)","(185676, 185796)","(321687, 321807)",0
51,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(461038, 461158)","(429492, 429612)","(69189, 69309)",0
52,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(186694, 186814)","(471928, 472048)","(209164, 209284)",2
53,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(163291, 163411)","(246129, 246249)","(177302, 177422)",0
54,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(119886, 120006)","(196913, 197033)","(38352, 38472)",0
55,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(169514, 169634)","(61970, 62090)","(3647, 3767)",0
56,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(118684, 118804)","(63706, 63826)","(310052, 310172)",1
57,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(62543, 62663)","(132981, 133101)","(455204, 455324)",0
58,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(266275, 266395)","(253692, 253812)","(300467, 300587)",0
59,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(361634, 361754)","(381194, 381314)","(203781, 203901)",0
60,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(458725, 458845)","(308099, 308219)","(216476, 216596)",0
61,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(125011, 125131)","(336773, 336893)","(219556, 219676)",0
62,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(139393, 139513)","(238441, 238561)","(438426, 438546)",2
63,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(70114, 70234)","(329545, 329665)","(343417, 343537)",0
64,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(161445, 161565)","(300185, 300305)","(124913, 125033)",0
65,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(304013, 304133)","(180857, 180977)","(107899, 108019)",0
66,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(474811, 474931)","(429466, 429586)","(389363, 389483)",0
67,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(318654, 318774)","(166161, 166281)","(386849, 386969)",2
68,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(144098, 144218)","(96445, 96565)","(446460, 446580)",2
69,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(473913, 474033)","(189212, 189332)","(131100, 131220)",1
70,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(270283, 270403)","(417745, 417865)","(39280, 39400)",0
71,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(144059, 144179)","(396066, 396186)","(6767, 6887)",0
72,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(214762, 214882)","(110083, 110203)","(103252, 103372)",2
73,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(457285, 457405)","(283422, 283542)","(345030, 345150)",2
74,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(111186, 111306)","(494776, 494896)","(408025, 408145)",2
75,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(411591, 411711)","(53600, 53720)","(348767, 348887)",0
76,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(90258, 90378)","(81145, 81265)","(480291, 480411)",2
77,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(308900, 309020)","(415010, 415130)","(127999, 128119)",2
78,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(37851, 37971)","(292449, 292569)","(450721, 450841)",0
79,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(66961, 67081)","(33291, 33411)","(178557, 178677)",0
80,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(419724, 419844)","(487777, 487897)","(108612, 108732)",0
81,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(63028, 63148)","(104800, 104920)","(350161, 350281)",0
82,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(312341, 312461)","(381646, 381766)","(306057, 306177)",0
83,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(203255, 203375)","(317355, 317475)","(440980, 441100)",0
84,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(79204, 79324)","(283860, 283980)","(63013, 63133)",1
85,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(417450, 417570)","(433300, 433420)","(246382, 246502)",2
86,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(67186, 67306)","(300745, 300865)","(377875, 377995)",0
87,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(153996, 154116)","(474121, 474241)","(265326, 265446)",0
88,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(322816, 322936)","(461799, 461919)","(477455, 477575)",2
89,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(451693, 451813)","(495393, 495513)","(130708, 130828)",0
90,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(322783, 322903)","(320985, 321105)","(9057, 9177)",0
91,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(44105, 44225)","(232955, 233075)","(170002, 170122)",0
92,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(147427, 147547)","(379346, 379466)","(305615, 305735)",1
93,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(296346, 296466)","(318655, 318775)","(21136, 21256)",0
94,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(62522, 62642)","(27632, 27752)","(268592, 268712)",1
95,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(54353, 54473)","(456770, 456890)","(250293, 250413)",0
96,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(179475, 179595)","(252857, 252977)","(229050, 229170)",0
97,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(13539, 13659)","(346694, 346814)","(210944, 211064)",1
98,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(494768, 494888)","(211971, 212091)","(399061, 399181)",2
99,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(423001, 423121)","(400575, 400695)","(84830, 84950)",2
100,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(438933, 439053)","(427232, 427352)","(436630, 436750)",0
101,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(124555, 124675)","(398509, 398629)","(190987, 191107)",2
102,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(345954, 346074)","(122611, 122731)","(370243, 370363)",0
103,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(393146, 393266)","(293024, 293144)","(34079, 34199)",2
104,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(207319, 207439)","(385056, 385176)","(481668, 481788)",0
105,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(292873, 292993)","(80433, 80553)","(237, 357)",0
106,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(33162, 33282)","(427898, 428018)","(467182, 467302)",1
107,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(10763, 10883)","(2159, 2279)","(108456, 108576)",2
108,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(201655, 201775)","(189294, 189414)","(181914, 182034)",0
109,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(34397, 34517)","(363770, 363890)","(35695, 35815)",0
110,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(217393, 217513)","(491348, 491468)","(352078, 352198)",0
111,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(394, 514)","(144461, 144581)","(356258, 356378)",2
112,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(45534, 45654)","(219346, 219466)","(353063, 353183)",0
113,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(174511, 174631)","(127554, 127674)","(451135, 451255)",0
114,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(249895, 250015)","(41948, 42068)","(313404, 313524)",0
115,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(208213, 208333)","(306831, 306951)","(245836, 245956)",0
116,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(193081, 193201)","(51971, 52091)","(62385, 62505)",0
117,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(247316, 247436)","(377254, 377374)","(9707, 9827)",0
118,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(238030, 238150)","(212432, 212552)","(98800, 98920)",2
119,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(146839, 146959)","(398920, 399040)","(196357, 196477)",0
120,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(435764, 435884)","(111207, 111327)","(55598, 55718)",0
121,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(154210, 154330)","(18750, 18870)","(444226, 444346)",2
122,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(282552, 282672)","(70867, 70987)","(446138, 446258)",2
123,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(282151, 282271)","(206767, 206887)","(107076, 107196)",0
124,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(444364, 444484)","(484599, 484719)","(109600, 109720)",0
125,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(385429, 385549)","(176616, 176736)","(122205, 122325)",2
126,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(330571, 330691)","(49966, 50086)","(434881, 435001)",0
127,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(282365, 282485)","(356723, 356843)","(328418, 328538)",0
0,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(375054, 375174)","(315441, 315561)","(170296, 170416)",1
1,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(492260, 492380)","(95845, 95965)","(454067, 454187)",1
2,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(27071, 27191)","(428500, 428620)","(34099, 34219)",2
3,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(10713, 10833)","(97858, 97978)","(222736, 222856)",2
4,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(39585, 39705)","(15422, 15542)","(287086, 287206)",0
5,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(406002, 406122)","(55545, 55665)","(369413, 369533)",0
6,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(473222, 473342)","(110420, 110540)","(448973, 449093)",2
7,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(198445, 198565)","(311646, 311766)","(115981, 116101)",2
8,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(346020, 346140)","(434998, 435118)","(54523, 54643)",1
9,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(376871, 376991)","(73558, 73678)","(359969, 360089)",0
10,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(434435, 434555)","(78105, 78225)","(246910, 247030)",0
11,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(408209, 408329)","(254103, 254223)","(469406, 469526)",0
12,/home/orel/Storage/Data/K6/2020-03-26/Down/0011.MP4,"(325043, 325163)","(276855, 276975)","(261696, 261816)",0
